Date,High,Low,Open,Close,Volume,Adj Close
1995-12-15,61.875,61.59375,61.875,61.8125,416700.0,38.5316276550293
1995-12-18,61.265625,60.609375,61.265625,60.625,862300.0,37.79138946533203
1995-12-19,61.34375,60.578125,60.65625,61.265625,1022600.0,38.19075393676758
1995-12-20,61.515625,60.671875,61.453125,60.671875,1349800.0,37.820613861083984
1995-12-21,61.171875,60.75,61.03125,60.984375,857600.0,38.01543045043945
1995-12-22,61.375,61.140625,61.3125,61.203125,332800.0,38.15177917480469
1995-12-26,61.53125,61.328125,61.453125,61.5,432200.0,38.33684158325195
1995-12-27,61.65625,61.359375,61.65625,61.46875,151800.0,38.31736755371094
1995-12-28,61.65625,61.25,61.34375,61.40625,256200.0,38.27840042114258
1995-12-29,61.53125,61.25,61.46875,61.484375,339200.0,38.32709884643555
1996-01-02,62.140625,61.34375,61.40625,62.140625,514400.0,38.736167907714844
1996-01-03,62.5,62.0,62.34375,62.3125,610300.0,38.84332275390625
1996-01-04,62.625,61.21875,62.390625,61.71875,1129700.0,38.473201751708984
1996-01-05,61.75,61.171875,61.3125,61.59375,302400.0,38.39529037475586
1996-01-08,61.90625,61.734375,61.8125,61.828125,179900.0,38.541385650634766
1996-01-09,62.0625,60.625,62.015625,60.765625,415500.0,37.879051208496094
1996-01-10,60.8125,59.640625,60.6875,59.96875,787700.0,37.38230514526367
1996-01-11,60.328125,59.78125,60.0625,60.328125,513200.0,37.60633850097656
1996-01-12,60.5,59.671875,60.484375,60.234375,390400.0,37.54789352416992
1996-01-15,60.453125,59.859375,60.25,60.109375,154200.0,37.469974517822266
1996-01-16,60.890625,59.890625,60.40625,60.84375,454600.0,37.927764892578125
1996-01-17,61.125,60.453125,60.703125,60.65625,407600.0,37.81089401245117
1996-01-18,60.90625,60.375,60.890625,60.859375,425600.0,37.937503814697266
1996-01-19,61.421875,60.796875,60.859375,61.265625,169800.0,38.19075393676758
1996-01-22,61.421875,61.109375,61.21875,61.28125,288200.0,38.20047378540039
1996-01-23,61.421875,61.125,61.25,61.421875,362200.0,38.28815460205078
1996-01-24,62.046875,61.484375,61.515625,61.921875,1506500.0,38.59982681274414
1996-01-25,62.0,61.625,61.96875,61.703125,298400.0,38.46345138549805
1996-01-26,62.265625,61.578125,61.65625,62.234375,726300.0,38.794620513916016
1996-01-29,62.484375,62.140625,62.1875,62.484375,254800.0,38.95044708251953
1996-01-30,63.140625,62.53125,62.609375,63.015625,272100.0,39.281620025634766
1996-01-31,63.6875,62.96875,63.0,63.671875,498000.0,39.690711975097656
1996-02-01,63.90625,63.5625,63.609375,63.90625,373900.0,39.83682632446289
1996-02-02,64.015625,63.5,63.875,63.640625,496200.0,39.671234130859375
1996-02-05,64.25,63.4375,63.53125,64.15625,295300.0,39.992645263671875
1996-02-06,64.828125,64.09375,64.1875,64.765625,301600.0,40.372520446777344
1996-02-07,65.140625,64.6875,64.75,65.140625,585100.0,40.60627365112305
1996-02-08,65.90625,64.921875,65.046875,65.84375,1526600.0,41.04456329345703
1996-02-09,66.375,65.515625,65.8125,65.828125,804600.0,41.03483963012695
1996-02-12,66.625,65.890625,65.953125,66.328125,626500.0,41.34651184082031
1996-02-13,66.6875,66.0,66.046875,66.1875,1045900.0,41.258872985839844
1996-02-14,66.359375,65.578125,66.140625,65.609375,431400.0,40.89847946166992
1996-02-15,65.90625,65.125,65.46875,65.203125,889500.0,40.645233154296875
1996-02-16,65.234375,64.734375,65.078125,64.9375,606100.0,40.47966384887695
1996-02-20,64.625,63.875,64.4375,64.296875,492300.0,40.080291748046875
1996-02-21,65.140625,64.421875,64.421875,65.09375,434000.0,40.57704544067383
1996-02-22,66.328125,65.40625,65.453125,66.125,721400.0,41.21989059448242
1996-02-23,66.609375,65.328125,66.5,65.9375,1430400.0,41.1030158996582
1996-02-26,65.890625,64.96875,65.75,65.0,1408400.0,40.51860809326172
1996-02-27,65.171875,64.5,65.15625,64.796875,601000.0,40.391990661621094
1996-02-28,65.734375,64.5,65.3125,64.5,865900.0,40.206947326660156
1996-02-29,64.953125,63.875,64.125,63.875,914300.0,39.81731033325195
1996-03-01,64.890625,63.609375,64.640625,64.890625,1452600.0,40.45042037963867
1996-03-04,65.65625,64.8125,65.03125,65.265625,652600.0,40.68418884277344
1996-03-05,65.875,65.078125,65.109375,65.875,402000.0,41.06405258178711
1996-03-06,65.96875,65.296875,65.78125,65.296875,624700.0,40.70366668701172
1996-03-07,65.65625,65.234375,65.421875,65.625,534200.0,40.90821075439453
1996-03-08,64.875,62.0,64.1875,63.5,2289900.0,39.58356475830078
1996-03-11,64.328125,63.0625,63.25,64.234375,1511400.0,40.04133605957031
1996-03-12,64.046875,62.90625,63.8125,63.734375,1385300.0,39.72966766357422
1996-03-13,64.4375,63.796875,64.15625,64.171875,1019300.0,40.00238800048828
1996-03-14,64.8125,64.234375,64.265625,64.453125,725600.0,40.17771530151367
1996-03-15,64.328125,63.75,64.0625,64.125,869200.0,40.15071105957031
1996-03-18,65.359375,64.578125,64.71875,65.359375,917600.0,40.923587799072266
1996-03-19,65.9375,65.0,65.9375,65.21875,858300.0,40.835533142089844
1996-03-20,65.53125,64.640625,65.53125,65.140625,744300.0,40.7866096496582
1996-03-21,65.25,64.765625,65.21875,64.984375,650800.0,40.68878173828125
1996-03-22,65.328125,64.9375,65.015625,65.15625,344500.0,40.796417236328125
1996-03-25,65.8125,64.859375,65.75,65.03125,802400.0,40.71815490722656
1996-03-26,65.515625,64.859375,64.921875,65.34375,969400.0,40.9138069152832
1996-03-27,65.484375,64.6875,65.4375,64.75,809600.0,40.54204177856445
1996-03-28,65.03125,64.5,64.515625,65.0,1001300.0,40.698570251464844
1996-03-29,65.1875,64.375,65.1875,64.6875,457700.0,40.50290298461914
1996-04-01,65.453125,64.796875,65.0,65.4375,773400.0,40.97249984741211
1996-04-02,65.5625,65.296875,65.515625,65.5625,638800.0,41.05077362060547
1996-04-03,65.609375,65.171875,65.328125,65.5625,288000.0,41.05077362060547
1996-04-04,65.71875,65.5,65.5625,65.515625,934900.0,41.02141571044922
1996-04-08,64.390625,63.59375,63.875,64.390625,2217200.0,40.3170166015625
1996-04-09,64.640625,64.015625,64.640625,64.140625,1180900.0,40.16048812866211
1996-04-10,64.3125,62.75,64.03125,63.0,939500.0,39.446311950683594
1996-04-11,63.46875,62.125,63.15625,62.921875,1276000.0,39.39738845825195
1996-04-12,63.8125,63.171875,63.359375,63.71875,411300.0,39.89634704589844
1996-04-15,64.328125,63.84375,64.046875,64.25,484200.0,40.228973388671875
1996-04-16,64.65625,64.234375,64.375,64.4375,429700.0,40.346370697021484
1996-04-17,64.5625,63.84375,64.375,64.28125,525300.0,40.2485466003418
1996-04-18,64.578125,64.09375,64.4375,64.375,818600.0,40.30722427368164
1996-04-19,64.859375,64.421875,64.6875,64.53125,885100.0,40.40507507324219
1996-04-22,65.28125,64.59375,65.125,65.03125,828900.0,40.71815490722656
1996-04-23,65.28125,64.78125,64.921875,65.234375,225400.0,40.8453254699707
1996-04-24,65.5625,64.859375,65.5625,65.0,699000.0,40.698570251464844
1996-04-25,65.5625,64.75,65.140625,65.296875,475500.0,40.88446044921875
1996-04-26,65.8125,65.234375,65.46875,65.4375,563300.0,40.97249984741211
1996-04-29,65.5625,65.15625,65.15625,65.4375,219900.0,40.97249984741211
1996-04-30,65.5625,65.125,65.4375,65.390625,184400.0,40.94316482543945
1996-05-01,65.796875,65.28125,65.375,65.53125,561900.0,41.031211853027344
1996-05-02,65.375,64.09375,65.015625,64.40625,1299600.0,40.326812744140625
1996-05-03,64.984375,63.75,64.78125,64.3125,1329300.0,40.26810836791992
1996-05-06,64.5625,63.6875,64.5625,64.25,647500.0,40.228973388671875
1996-05-07,64.25,63.765625,64.25,63.984375,582100.0,40.062644958496094
1996-05-08,64.78125,63.078125,63.671875,64.78125,1694700.0,40.56159973144531
1996-05-09,65.0625,64.5,64.5625,64.734375,593400.0,40.53224563598633
1996-05-10,65.59375,65.0625,65.375,65.375,925100.0,40.93337631225586
1996-05-13,66.640625,65.46875,65.53125,66.359375,867500.0,41.54973220825195
1996-05-14,66.9375,66.5625,66.625,66.765625,632300.0,41.80409240722656
1996-05-15,67.3125,66.640625,66.78125,66.6875,466100.0,41.75516128540039
1996-05-16,66.9375,66.28125,66.3125,66.828125,514400.0,41.843223571777344
1996-05-17,67.296875,67.0,67.0,67.1875,427700.0,42.06825256347656
1996-05-20,67.75,66.984375,67.65625,67.640625,788500.0,42.35195541381836
1996-05-21,67.875,67.5,67.75,67.546875,352700.0,42.29325485229492
1996-05-22,68.1875,67.390625,67.625,68.1875,1218100.0,42.69436264038086
1996-05-23,68.4375,67.53125,68.28125,67.90625,967900.0,42.51826477050781
1996-05-24,68.328125,67.9375,67.96875,68.171875,659100.0,42.684574127197266
1996-05-28,68.375,67.3125,68.375,67.484375,456400.0,42.25412368774414
1996-05-29,67.6875,66.8125,67.625,67.03125,649600.0,41.970394134521484
1996-05-30,67.71875,66.75,66.9375,67.375,895800.0,42.18564224243164
1996-05-31,67.640625,66.875,67.359375,66.875,923500.0,41.87257385253906
1996-06-03,67.109375,66.703125,66.890625,67.0625,503100.0,41.98998260498047
1996-06-04,67.59375,67.25,67.375,67.53125,627100.0,42.28347396850586
1996-06-05,68.203125,67.421875,67.5625,68.125,428000.0,42.65524673461914
1996-06-06,68.5,67.5,68.5,67.625,523300.0,42.34217834472656
1996-06-07,67.640625,66.1875,66.1875,67.625,1422800.0,42.34217834472656
1996-06-10,67.734375,67.296875,67.53125,67.40625,548800.0,42.2052116394043
1996-06-11,68.03125,67.34375,67.65625,67.34375,688700.0,42.16609191894531
1996-06-12,67.734375,67.109375,67.5625,67.21875,1120600.0,42.08781433105469
1996-06-13,67.46875,66.828125,67.375,67.21875,1502000.0,42.08781433105469
1996-06-14,67.25,66.71875,67.25,66.9375,1468200.0,41.911705017089844
1996-06-17,67.21875,66.71875,66.96875,66.890625,1101000.0,41.88233947753906
1996-06-18,67.03125,66.328125,66.84375,66.34375,718000.0,41.5399284362793
1996-06-19,67.0,66.421875,66.65625,66.640625,552100.0,41.725830078125
1996-06-20,66.921875,66.1875,66.703125,66.59375,1234400.0,41.696475982666016
1996-06-21,66.8125,66.375,66.5625,66.8125,573300.0,42.05510711669922
1996-06-24,67.21875,66.84375,66.96875,66.9375,416500.0,42.1337890625
1996-06-25,67.171875,66.78125,67.125,66.859375,454400.0,42.0846061706543
1996-06-26,66.921875,66.390625,66.78125,66.40625,838200.0,41.79936981201172
1996-06-27,67.046875,66.15625,66.40625,66.875,1090500.0,42.094444274902344
1996-06-28,67.5,66.96875,67.15625,67.109375,1060800.0,42.24197769165039
1996-07-01,67.703125,67.1875,67.28125,67.6875,471300.0,42.605865478515625
1996-07-02,67.640625,67.328125,67.625,67.4375,389400.0,42.4484977722168
1996-07-03,67.5,67.0625,67.40625,67.296875,308300.0,42.359989166259766
1996-07-05,66.4375,65.375,66.125,65.578125,842900.0,41.278114318847656
1996-07-08,65.984375,65.125,65.625,65.3125,942000.0,41.11091613769531
1996-07-09,65.8125,65.375,65.609375,65.578125,716300.0,41.278114318847656
1996-07-10,65.84375,64.921875,65.5625,65.84375,1132300.0,41.4453125
1996-07-11,65.6875,63.875,65.5625,64.515625,1587400.0,40.60932159423828
1996-07-12,64.90625,64.078125,64.625,64.5625,1312000.0,40.63884735107422
1996-07-15,64.71875,62.65625,64.71875,62.65625,1951300.0,39.438961029052734
1996-07-16,63.5,60.375,62.84375,62.8125,4141000.0,39.53730010986328
1996-07-17,64.0,63.0,63.75,63.5625,1340500.0,40.009395599365234
1996-07-18,64.546875,63.328125,63.75,64.4375,1432500.0,40.56017303466797
1996-07-19,64.375,63.625,64.28125,63.96875,1216000.0,40.26510238647461
1996-07-22,63.75,63.015625,63.53125,63.5,519800.0,39.97005844116211
1996-07-23,63.9375,62.578125,63.59375,62.6875,1479800.0,39.458614349365234
1996-07-24,63.1875,61.625,61.9375,62.8125,2463400.0,39.53730010986328
1996-07-25,63.5625,63.125,63.4375,63.375,1989800.0,39.89136505126953
1996-07-26,63.8125,63.390625,63.5625,63.71875,642300.0,40.10773849487305
1996-07-29,63.71875,62.9375,63.625,63.015625,1297900.0,39.6651725769043
1996-07-30,63.6875,62.9375,63.4375,63.625,1868200.0,40.04874801635742
1996-07-31,64.265625,63.515625,63.671875,64.09375,767100.0,40.343780517578125
1996-08-01,65.390625,64.0625,64.15625,65.15625,1168600.0,41.0125846862793
1996-08-02,66.59375,65.75,66.0,66.5625,1098500.0,41.8977165222168
1996-08-05,66.59375,65.96875,66.578125,66.171875,710200.0,41.65186309814453
1996-08-06,66.515625,65.796875,66.15625,66.375,640000.0,41.77971649169922
1996-08-07,66.75,66.125,66.625,66.546875,917800.0,41.88788604736328
1996-08-08,66.5625,66.1875,66.5625,66.4375,925100.0,41.81904220581055
1996-08-09,66.765625,66.0625,66.671875,66.21875,648800.0,41.68134689331055
1996-08-12,66.859375,66.0,66.25,66.703125,764200.0,41.98625183105469
1996-08-13,66.625,66.0,66.578125,66.171875,805200.0,41.65186309814453
1996-08-14,66.46875,66.0,66.1875,66.40625,533800.0,41.79936981201172
1996-08-15,66.625,66.203125,66.234375,66.28125,632600.0,41.7206916809082
1996-08-16,66.875,66.46875,66.46875,66.84375,475100.0,42.07475280761719
1996-08-19,66.921875,66.625,66.859375,66.875,436400.0,42.094444274902344
1996-08-20,66.90625,66.671875,66.890625,66.828125,645700.0,42.0649299621582
1996-08-21,66.8125,66.375,66.65625,66.59375,266400.0,41.91741180419922
1996-08-22,67.34375,66.71875,66.75,67.21875,584800.0,42.31082534790039
1996-08-23,67.203125,66.640625,67.09375,66.859375,757100.0,42.0846061706543
1996-08-26,66.78125,66.421875,66.703125,66.53125,784700.0,41.87805938720703
1996-08-27,66.84375,66.5,66.71875,66.78125,389400.0,42.035438537597656
1996-08-28,67.0,66.65625,66.9375,66.671875,227600.0,41.96659851074219
1996-08-29,66.59375,65.625,66.59375,66.015625,680200.0,41.55351638793945
1996-08-30,66.015625,65.125,66.0,65.328125,1500900.0,41.120750427246094
1996-09-03,65.84375,64.375,64.46875,65.75,1782000.0,41.386322021484375
1996-09-04,66.75,65.484375,65.75,65.8125,930200.0,41.42564392089844
1996-09-05,65.765625,65.015625,65.5,65.015625,616600.0,40.9240608215332
1996-09-06,66.171875,65.140625,65.25,65.9375,804900.0,41.504337310791016
1996-09-09,66.734375,66.078125,66.1875,66.71875,719200.0,41.99608612060547
1996-09-10,66.90625,66.375,66.625,66.6875,669900.0,41.97641372680664
1996-09-11,67.125,66.40625,66.5625,67.0625,713500.0,42.212467193603516
1996-09-12,67.734375,67.15625,67.25,67.53125,713300.0,42.507530212402344
1996-09-13,68.625,68.125,68.3125,68.5625,2008800.0,43.156646728515625
1996-09-16,69.15625,68.5625,68.65625,68.8125,1220200.0,43.31398391723633
1996-09-17,68.984375,68.234375,68.875,68.65625,604700.0,43.215633392333984
1996-09-18,68.75,68.21875,68.5625,68.484375,225500.0,43.107444763183594
1996-09-19,68.796875,68.28125,68.375,68.75,410000.0,43.2746696472168
1996-09-20,68.78125,68.375,68.59375,68.640625,948400.0,43.428165435791016
1996-09-23,68.75,68.15625,68.46875,68.625,466800.0,43.41828155517578
1996-09-24,69.25,68.3125,68.5625,68.609375,1269800.0,43.40839767456055
1996-09-25,68.9375,68.5,68.9375,68.65625,1353300.0,43.43803405761719
1996-09-26,69.1875,68.390625,68.75,68.625,773200.0,43.41828155517578
1996-09-27,68.71875,68.375,68.71875,68.6875,407600.0,43.457820892333984
1996-09-30,69.0625,68.578125,68.78125,68.625,578200.0,43.41828155517578
1996-10-01,69.046875,68.4375,68.703125,69.0,561400.0,43.65555191040039
1996-10-02,69.59375,69.15625,69.25,69.46875,609000.0,43.95209503173828
1996-10-03,69.53125,69.203125,69.5,69.40625,342200.0,43.91258239746094
1996-10-04,70.34375,69.5,69.6875,70.34375,754100.0,44.505706787109375
1996-10-07,70.625,70.25,70.3125,70.421875,235100.0,44.55512619018555
1996-10-08,70.6875,70.015625,70.453125,70.140625,386200.0,44.377193450927734
1996-10-09,70.375,69.515625,70.25,69.59375,528800.0,44.03120422363281
1996-10-10,69.859375,69.375,69.59375,69.453125,1562200.0,43.94222640991211
1996-10-11,70.3125,69.71875,69.71875,70.3125,331300.0,44.48593521118164
1996-10-14,70.6875,70.296875,70.3125,70.40625,201600.0,44.545249938964844
1996-10-15,71.125,69.953125,71.125,70.3125,776900.0,44.48593521118164
1996-10-16,70.65625,69.9375,70.5,70.65625,590100.0,44.70343780517578
1996-10-17,71.03125,70.546875,70.875,70.84375,792500.0,44.822059631347656
1996-10-18,71.3125,70.71875,70.875,71.21875,695800.0,45.059322357177734
1996-10-21,71.625,70.9375,71.28125,71.125,879200.0,44.99999237060547
1996-10-22,71.078125,70.59375,71.0625,70.625,848900.0,44.683658599853516
1996-10-23,70.890625,70.1875,70.46875,70.859375,735900.0,44.831947326660156
1996-10-24,70.984375,70.21875,70.859375,70.25,379300.0,44.44638442993164
1996-10-25,70.5625,70.125,70.234375,70.3125,568300.0,44.48593521118164
1996-10-28,70.734375,69.8125,70.375,69.84375,975400.0,44.189369201660156
1996-10-29,70.578125,69.703125,70.0625,70.40625,815900.0,44.545249938964844
1996-10-30,70.625,70.09375,70.625,70.171875,495400.0,44.39696502685547
1996-10-31,70.875,70.1875,70.265625,70.84375,726300.0,44.822059631347656
1996-11-01,71.15625,70.265625,70.984375,70.59375,821300.0,44.66389465332031
1996-11-04,71.0625,70.53125,70.6875,71.0625,1608400.0,44.9604606628418
1996-11-05,71.796875,71.28125,71.296875,71.46875,764000.0,45.21748352050781
1996-11-06,72.875,71.53125,71.59375,72.84375,1665000.0,46.08744812011719
1996-11-07,73.296875,72.53125,72.625,73.015625,1446300.0,46.1961784362793
1996-11-08,73.4375,72.75,73.03125,73.421875,1355700.0,46.453208923339844
1996-11-11,73.515625,73.21875,73.25,73.34375,655900.0,46.40375518798828
1996-11-12,73.59375,73.015625,73.546875,73.125,719900.0,46.265377044677734
1996-11-13,73.5625,73.015625,73.203125,73.453125,481900.0,46.472965240478516
1996-11-14,73.9375,73.15625,73.1875,73.9375,558800.0,46.77944564819336
1996-11-15,74.5,73.71875,74.125,74.03125,2250900.0,46.838741302490234
1996-11-18,74.25,73.734375,74.171875,74.046875,1518200.0,46.8486442565918
1996-11-19,74.59375,74.03125,74.140625,74.578125,1029300.0,47.18474197387695
1996-11-20,75.015625,74.3125,74.5625,74.703125,730000.0,47.263858795166016
1996-11-21,74.84375,74.375,74.796875,74.59375,653000.0,47.19464874267578
1996-11-22,75.25,74.703125,74.703125,75.171875,965100.0,47.560420989990234
1996-11-25,76.15625,75.078125,75.25,76.125,2058800.0,48.1634407043457
1996-11-26,76.6875,75.46875,76.28125,75.875,2861800.0,48.005271911621094
1996-11-27,76.1875,75.640625,76.0625,75.734375,872000.0,47.91633224487305
1996-11-29,76.21875,75.859375,76.0,76.015625,1073400.0,48.09424591064453
1996-12-02,76.125,75.390625,75.921875,76.046875,1350600.0,48.114017486572266
1996-12-03,76.578125,74.75,76.0625,74.75,1777800.0,47.293495178222656
1996-12-04,75.0625,74.09375,74.875,74.953125,2365100.0,47.42200469970703
1996-12-05,75.140625,74.53125,74.84375,74.75,1697700.0,47.293495178222656
1996-12-06,74.75,72.65625,73.25,74.3125,3401800.0,47.01667022705078
1996-12-09,75.421875,74.578125,74.6875,75.40625,1864600.0,47.70869827270508
1996-12-10,75.671875,74.96875,75.5625,75.046875,1331600.0,47.4813232421875
1996-12-11,74.625,73.3125,73.625,74.359375,1847900.0,47.04635238647461
1996-12-12,74.875,72.9375,74.78125,73.125,2540200.0,46.265377044677734
1996-12-13,73.578125,72.40625,73.0625,73.3125,1678300.0,46.384010314941406
1996-12-16,73.6875,72.0625,73.5,72.375,1831100.0,45.79085922241211
1996-12-17,73.28125,71.875,72.15625,72.953125,2023200.0,46.156646728515625
1996-12-18,73.765625,73.265625,73.375,73.53125,1666800.0,46.522422790527344
1996-12-19,75.125,73.890625,74.1875,75.046875,2269300.0,47.4813232421875
1996-12-20,75.71875,74.75,75.125,74.84375,1543200.0,47.58552551269531
1996-12-23,75.203125,74.328125,75.09375,74.65625,1263700.0,47.466278076171875
1996-12-24,75.203125,74.796875,74.84375,75.203125,633000.0,47.81399917602539
1996-12-26,75.828125,75.375,75.4375,75.78125,1384300.0,48.18157958984375
1996-12-27,76.03125,75.5,75.78125,75.875,410400.0,48.241188049316406
1996-12-30,76.125,75.15625,76.125,75.21875,694100.0,47.823951721191406
1996-12-31,75.375,73.84375,75.28125,73.84375,1378100.0,46.94971466064453
1997-01-02,74.375,72.75,74.375,74.03125,2031900.0,47.068912506103516
1997-01-03,75.125,74.078125,74.375,75.09375,2123200.0,47.74446487426758
1997-01-06,75.4375,74.3125,75.09375,74.4375,1374100.0,47.327213287353516
1997-01-07,75.46875,74.125,74.4375,75.34375,939000.0,47.903404235839844
1997-01-08,75.78125,74.6875,75.75,74.6875,1802200.0,47.48618698120117
1997-01-09,75.875,74.9375,75.0625,75.3125,1415700.0,47.88356018066406
1997-01-10,76.25,74.25,74.25,76.125,2369500.0,48.400150299072266
1997-01-13,76.5,75.640625,76.5,76.015625,1364600.0,48.33058547973633
1997-01-14,77.390625,76.5,76.6875,76.96875,2111200.0,48.93660354614258
1997-01-15,77.203125,76.375,76.71875,76.78125,1583900.0,48.81739807128906
1997-01-16,77.296875,76.5,77.03125,77.09375,1308400.0,49.01605987548828
1997-01-17,77.75,77.109375,77.203125,77.5625,1604000.0,49.314109802246094
1997-01-20,78.09375,77.46875,77.75,77.65625,1889900.0,49.37369918823242
1997-01-21,78.546875,77.109375,77.375,78.28125,2785800.0,49.77106857299805
1997-01-22,78.84375,77.875,78.3125,78.84375,1201600.0,50.12871170043945
1997-01-23,79.6875,76.90625,79.0625,77.75,2601100.0,49.43330383300781
1997-01-24,77.90625,76.75,77.875,76.75,2176000.0,48.797508239746094
1997-01-27,77.234375,76.375,76.875,76.53125,2108500.0,48.65843963623047
1997-01-28,77.84375,76.0,77.625,76.75,4376000.0,48.797508239746094
1997-01-29,77.5,76.59375,76.875,77.5,1122700.0,49.274375915527344
1997-01-30,78.53125,77.40625,77.875,78.5,2126300.0,49.910133361816406
1997-01-31,79.40625,78.375,78.9375,78.40625,3208100.0,49.85054016113281
1997-02-03,78.890625,78.359375,78.71875,78.640625,755000.0,49.99955368041992
1997-02-04,79.203125,78.4375,78.75,79.125,654100.0,50.30752944946289
1997-02-05,79.46875,77.125,79.234375,77.640625,2255400.0,49.3637580871582
1997-02-06,78.203125,77.40625,77.78125,78.15625,2483100.0,49.69160079956055
1997-02-07,79.25,77.78125,78.8125,79.21875,2321000.0,50.367130279541016
1997-02-10,79.53125,78.421875,79.25,78.46875,1670000.0,49.890289306640625
1997-02-11,79.375,78.125,78.78125,79.375,1664300.0,50.46648406982422
1997-02-12,80.640625,79.265625,79.375,80.5,2675400.0,51.18175506591797
1997-02-13,81.5625,80.6875,80.8125,81.375,1104800.0,51.73808288574219
1997-02-14,81.46875,80.90625,81.1875,81.1875,1112900.0,51.61885452270508
1997-02-18,81.9375,80.75,81.34375,81.875,833100.0,52.05596923828125
1997-02-19,82.0,81.15625,81.65625,81.328125,648100.0,51.70827102661133
1997-02-20,81.359375,80.15625,81.03125,80.34375,1193900.0,51.082393646240234
1997-02-21,80.765625,80.140625,80.40625,80.375,1844400.0,51.102264404296875
1997-02-24,81.375,79.96875,79.96875,81.328125,787300.0,51.70827102661133
1997-02-25,81.53125,80.875,81.40625,81.390625,1653900.0,51.74798583984375
1997-02-26,81.4375,79.625,81.3125,80.59375,1597800.0,51.24135208129883
1997-02-27,80.8125,79.375,80.8125,79.390625,1813100.0,50.476409912109375
1997-02-28,79.875,79.0625,79.25,79.15625,2961200.0,50.327415466308594
1997-03-03,79.75,78.6875,78.75,79.6875,1210400.0,50.665157318115234
1997-03-04,80.125,79.09375,79.90625,79.25,1478700.0,50.38700485229492
1997-03-05,80.59375,79.453125,79.71875,80.59375,1254800.0,51.24135208129883
1997-03-06,80.90625,79.875,80.625,80.125,1528500.0,50.943336486816406
1997-03-07,81.15625,80.25,80.4375,80.84375,1859300.0,51.40031814575195
1997-03-10,81.6875,80.546875,80.9375,81.6875,1074900.0,51.93675994873047
1997-03-11,81.796875,81.25,81.75,81.25,624600.0,51.658599853515625
1997-03-12,81.34375,80.296875,81.3125,80.53125,1055600.0,51.201629638671875
1997-03-13,80.46875,79.0625,80.25,79.28125,2514100.0,50.406898498535156
1997-03-14,80.03125,79.25,79.640625,79.6875,1642700.0,50.665157318115234
1997-03-17,80.03125,78.4375,79.25,79.90625,3013500.0,50.804237365722656
1997-03-18,80.109375,78.71875,80.0,79.046875,1352500.0,50.25787353515625
1997-03-19,79.5,78.0625,78.84375,78.78125,1510000.0,50.08897018432617
1997-03-20,79.0,77.875,78.75,78.375,1808200.0,49.830684661865234
1997-03-21,78.75,78.34375,78.6875,78.4375,2810600.0,50.061378479003906
1997-03-24,79.578125,78.09375,78.5,79.53125,2145600.0,50.759456634521484
1997-03-25,79.96875,78.53125,79.34375,78.75,2125800.0,50.260868072509766
1997-03-26,79.65625,78.6875,79.0625,79.09375,1335300.0,50.48024368286133
1997-03-27,79.375,76.15625,79.375,77.0,2898500.0,49.14394760131836
1997-03-31,77.125,75.25,76.90625,75.375,4270700.0,48.106807708740234
1997-04-01,76.1875,75.046875,75.25,75.859375,3210900.0,48.415950775146484
1997-04-02,75.9375,74.4375,75.625,74.5,2672700.0,47.548370361328125
1997-04-03,75.125,74.1875,74.4375,74.90625,2284200.0,47.80766296386719
1997-04-04,75.859375,74.15625,74.5,75.84375,3706700.0,48.405982971191406
1997-04-07,76.625,76.140625,76.1875,76.140625,2596200.0,48.59545135498047
1997-04-08,76.78125,75.84375,76.125,76.6875,1822700.0,48.94451141357422
1997-04-09,77.046875,75.84375,77.0,76.0625,2453200.0,48.54559326171875
1997-04-10,76.546875,75.6875,76.09375,75.78125,1996500.0,48.36609649658203
1997-04-11,75.3125,73.375,75.0625,73.375,4221600.0,46.830352783203125
1997-04-14,74.453125,73.3125,73.734375,74.359375,3988500.0,47.458587646484375
1997-04-15,75.640625,74.5,75.25,75.625,2760400.0,48.26639938354492
1997-04-16,76.609375,75.25,75.375,76.5,2273300.0,48.824851989746094
1997-04-17,77.0,76.0,76.5,76.1875,1386000.0,48.62537384033203
1997-04-18,76.984375,76.25,76.8125,76.5625,1702100.0,48.86470413208008
1997-04-21,76.90625,75.46875,76.75,76.0625,2809400.0,48.54559326171875
1997-04-22,77.734375,76.0,76.109375,77.734375,3215000.0,49.612648010253906
1997-04-23,78.03125,77.1875,77.65625,77.8125,2047700.0,49.66252517700195
1997-04-24,78.28125,76.875,78.046875,77.421875,2689900.0,49.413177490234375
1997-04-25,77.203125,76.421875,77.0625,76.53125,1606200.0,48.844783782958984
1997-04-28,77.8125,76.375,76.5,77.28125,1666500.0,49.323463439941406
1997-04-29,79.78125,78.296875,78.59375,79.71875,3197400.0,50.879119873046875
1997-04-30,80.6875,79.21875,79.25,80.09375,3372200.0,51.11848068237305
1997-05-01,80.53125,79.3125,80.21875,80.0,2149500.0,51.058624267578125
1997-05-02,81.671875,80.0625,80.28125,81.4375,1448300.0,51.97611618041992
1997-05-05,83.5625,81.296875,81.65625,83.375,3636200.0,53.21267318725586
1997-05-06,83.46875,82.5,82.96875,83.3125,1721100.0,53.17277908325195
1997-05-07,83.0,81.40625,83.0,81.5,2327200.0,52.01599884033203
1997-05-08,83.21875,81.1875,81.3125,82.0625,2923700.0,52.37498474121094
1997-05-09,83.125,81.65625,82.96875,82.625,2558200.0,52.733978271484375
